id_jednostki	id_gracza	nazwa	lok_x	lok_y
7726	15	pikinier	50	25
7727	135	kawalerzysta	19	67
7728	106	mag ziemi	134	13
7729	184	architekt	107	52
7730	125	piechur	99	104
7731	35	topornik	50	24
7732	119	robotnik	161	35
7733	189	robotnik	161	99
7734	74	mag powietrza	126	149
7735	153	kaplan	12	121
7736	125	robotnik	20	4
7737	166	artylerzysta	109	67
7738	148	topornik	151	142
7739	100	mag ziemi	19	30
7740	41	pikinier	152	98
7741	5	lucznik	53	76
7742	75	topornik	12	71
7743	94	lucznik	104	89
7744	156	balista	36	129
7745	123	robotnik	42	193
7746	68	pikinier	69	26
7747	122	piechur	109	114
7748	173	pikinier	184	66
7749	43	piechur	148	133
7750	110	kusznik	117	26
7751	93	mag wody	115	152
7752	29	lucznik	18	105
7753	121	kusznik	47	139
7754	169	balista	75	189
7755	50	artylerzysta	126	107
7756	59	kawalerzysta	87	0
7757	61	kawalerzysta	35	186
7758	68	artylerzysta	68	81
7759	59	topornik	74	94
7760	142	lucznik	38	139
7761	12	pikinier	14	12
7762	100	piechur	43	31
7763	185	lucznik	81	136
7764	42	drwal	114	63
7765	2	architekt	104	187
7766	79	artylerzysta	59	86
7767	3	katapulta	122	15
7768	38	pikinier	14	109
7769	176	robotnik	172	5
7770	53	balista	73	152
7771	155	robotnik	164	83
7772	88	kusznik	57	101
7773	21	artylerzysta	35	65
7774	30	robotnik	80	104
7775	112	balista	96	123
7776	62	kusznik	99	20
7777	39	kaplan	178	136
7778	175	kawalerzysta	55	181
7779	93	artylerzysta	63	196
7780	192	ciemny elf	34	143
7781	134	piechur	81	152
7782	116	lekki jezdziec	44	170
7783	57	elfi czarodziej	111	191
7784	155	pikinier	99	45
7785	195	artylerzysta	118	154
7786	83	piechur	40	4
7787	6	kawalerzysta	37	139
7788	138	goniec	107	107
7789	8	kaplan	149	89
7790	74	pikinier	85	46
7791	159	paladyn	167	28
7792	161	pikinier	108	106
7793	134	mag powietrza	148	126
7794	48	katapulta	6	16
7795	64	piechur	60	32
7796	173	pikinier	31	4
7797	121	artylerzysta	182	105
7798	107	katapulta	16	165
7799	33	lucznik	3	50
7800	135	robotnik	136	88
7801	151	piechur	133	20
7802	126	architekt	88	159
7803	169	robotnik	58	78
7804	140	kusznik	2	115
7805	161	balista	47	7
7806	46	topornik	108	164
7807	137	balista	18	117
7808	153	lucznik	183	103
7809	144	pikinier	161	54
7810	173	kawalerzysta	44	29
7811	121	topornik	162	80
7812	97	pikinier	61	155
7813	75	drwal	45	41
7814	191	pikinier	105	5
7815	143	kusznik	102	135
7816	180	lucznik	10	54
7817	178	drwal	199	79
7818	197	piechur	89	128
7819	143	drwal	141	18
7820	16	drwal	22	162
7821	34	pikinier	191	89
7822	77	architekt	37	58
7823	72	balista	6	138
7824	162	balista	109	35
7825	160	lucznik	87	99
7826	132	lekki jezdziec	6	199
7827	98	lucznik	172	84
7828	121	kusznik	48	40
7829	110	kawalerzysta	22	193
7830	14	pikinier	75	160
7831	177	lucznik	89	196
7832	43	lucznik	87	138
7833	192	konny lucznik	73	178
7834	54	troll	168	119
7835	197	kusznik	184	165
7836	27	paladyn	86	136
7837	43	robotnik	67	14
7838	184	katapulta	129	104
7839	190	topornik	25	41
7840	32	pikinier	131	113
7841	1	artylerzysta	68	177
7842	57	architekt	193	35
7843	50	piechur	166	187
7844	38	robotnik	180	149
7845	66	kawalerzysta	174	138
7846	79	balista	66	84
7847	67	mag ognia	46	119
7848	81	kusznik	162	182
7849	17	artylerzysta	142	132
7850	37	lesny elf	4	89
7851	101	lekki jezdziec	47	20
7852	4	robotnik	40	12
7853	155	balista	198	104
7854	108	artylerzysta	34	68
7855	141	mag ognia	151	52
7856	160	piechur	45	37
7857	157	robotnik	107	150
7858	21	katapulta	195	44
7859	188	robotnik	75	117
7860	62	robotnik	169	171
7861	26	artylerzysta	8	111
7862	141	robotnik	151	53
7863	133	kusznik	187	73
7864	84	topornik	96	168
7865	195	lekki jezdziec	101	175
7866	116	katapulta	119	57
7867	181	artylerzysta	190	64
7868	39	balista	132	179
7869	136	pikinier	102	12
7870	140	architekt	156	11
7871	192	architekt	170	147
7872	174	topornik	168	147
7873	14	paladyn	193	109
7874	90	piechur	66	83
7875	10	piechur	115	39
7876	186	robotnik	143	83
7877	79	szpieg	164	73
7878	4	pikinier	72	36
7879	138	kusznik	142	157
7880	186	piechur	66	178
7881	150	topornik	23	181
7882	35	katapulta	41	116
7883	149	artylerzysta	145	37
7884	129	kawalerzysta	88	73
7885	95	topornik	10	34
7886	100	topornik	65	157
7887	24	topornik	96	4
7888	97	pikinier	56	60
7889	31	robotnik	141	22
7890	75	lucznik	81	4
7891	138	kusznik	72	182
7892	153	mag ziemi	25	114
7893	75	kusznik	66	95
7894	196	kaplan	27	132
7895	60	pikinier	77	56
7896	45	lucznik	181	168
7897	28	pikinier	163	160
7898	188	lucznik	91	42
7899	65	topornik	163	66
7900	113	robotnik	33	180
7901	16	balista	25	19
7902	180	kusznik	105	89
7903	141	robotnik	52	59
7904	53	pikinier	27	116
7905	22	piechur	193	182
7906	42	pikinier	155	78
7907	98	lucznik	70	77
7908	105	architekt	70	80
7909	76	lucznik	197	82
7910	93	topornik	99	157
7911	100	lucznik	16	181
7912	19	lucznik	199	122
7913	33	piechur	47	9
7914	107	wysoki elf-gwardzista	149	83
7915	107	kusznik	106	128
7916	89	kusznik	80	108
7917	51	robotnik	59	68
7918	170	robotnik	196	98
7919	116	konny lucznik	147	41
7920	42	topornik	145	194
7921	27	robotnik	109	86
7922	111	mag ziemi	119	126
7923	61	topornik	67	83
7924	43	piechur	0	6
7925	87	pikinier	40	69
7926	83	pikinier	195	22
7927	59	robotnik	0	190
7928	81	mag ognia	70	68
7929	197	robotnik	82	34
7930	191	lucznik	196	79
7931	13	robotnik	115	187
7932	57	kusznik	189	70
7933	173	pikinier	160	22
7934	21	artylerzysta	158	145
7935	16	lekki jezdziec	183	17
7936	40	robotnik	182	187
7937	34	lucznik	137	146
7938	113	kusznik	105	199
7939	103	balista	199	113
7940	131	piechur	72	130
7941	136	mag ziemi	130	114
7942	138	kawalerzysta	142	177
7943	170	lekki jezdziec	76	97
7944	125	artylerzysta	191	95
7945	144	lucznik	151	167
7946	46	piechur	85	193
7947	118	ciemny elf	72	101
7948	95	pikinier	178	135
7949	107	drwal	163	184
7950	89	robotnik	179	195
7951	79	kaplan	97	132
7952	95	robotnik	65	93
7953	65	kusznik	56	118
7954	155	katapulta	97	0
7955	36	piechur	60	45
7956	14	robotnik	142	164
7957	98	piechur	32	156
7958	144	zwiadowca	51	194
7959	78	katapulta	173	57
7960	138	pikinier	7	163
7961	133	balista	109	74
7962	45	artylerzysta	137	167
7963	147	piechur	60	63
7964	119	piechur	73	109
7965	61	mag ziemi	164	87
7966	55	topornik	74	32
7967	141	kawalerzysta	158	67
7968	131	kusznik	195	120
7969	37	drwal	102	15
7970	176	artylerzysta	127	16
7971	8	kaplan	74	190
7972	118	piechur	147	15
7973	181	robotnik	182	82
7974	78	paladyn	5	153
7975	23	drwal	123	103
7976	38	piechur	146	162
7977	96	szpieg	115	28
7978	109	mag powietrza	63	106
7979	107	lesny elf	185	91
7980	147	lucznik	47	127
7981	25	piechur	169	18
7982	84	lekki jezdziec	41	167
7983	2	paladyn	157	51
7984	153	kusznik	33	135
7985	142	balista	142	199
7986	57	piechur	44	24
7987	5	drwal	162	87
7988	26	mag wody	152	153
7989	22	ciemny elf	129	118
7990	112	drwal	124	13
7991	194	goniec	4	100
7992	85	pikinier	57	52
7993	168	konny lucznik	72	140
7994	159	piechur	3	28
7995	91	kawalerzysta	86	198
7996	84	mag ziemi	42	32
7997	26	kawalerzysta	23	85
7998	105	topornik	127	12
7999	57	piechur	58	35
8000	88	pikinier	50	120
8001	52	konny lucznik	44	42
8002	138	topornik	41	182
8003	148	lekki jezdziec	121	88
8004	105	kawalerzysta	182	117
8005	73	katapulta	89	131
8006	107	elfi czarodziej	70	87
8007	171	pikinier	49	177
8008	69	topornik	156	186
8009	168	piechur	175	142
8010	122	topornik	100	197
8011	114	paladyn	55	156
8012	32	kawalerzysta	62	81
8013	145	robotnik	152	167
8014	137	konny lucznik	126	73
8015	130	topornik	23	133
8016	166	kusznik	195	146
8017	160	katapulta	176	40
8018	138	pikinier	199	56
8019	141	robotnik	86	64
8020	159	robotnik	64	163
8021	105	pikinier	198	64
8022	171	balista	163	85
8023	80	kawalerzysta	150	56
8024	140	topornik	65	40
8025	174	mag wody	156	80
8026	120	lucznik	118	100
8027	69	kawalerzysta	118	152
8028	127	mag powietrza	59	67
8029	119	piechur	105	165
8030	171	lucznik	57	147
8031	98	robotnik	198	157
8032	42	kawalerzysta	57	190
8033	132	lucznik	80	171
8034	66	lekki jezdziec	103	102
8035	59	lekki jezdziec	121	144
8036	59	lucznik	40	107
8037	10	robotnik	28	36
8038	110	topornik	29	90
8039	61	lucznik	136	84
8040	3	pikinier	133	99
8041	1	katapulta	52	159
8042	59	robotnik	26	196
8043	140	piechur	170	51
8044	35	zwiadowca	27	65
8045	136	pikinier	54	169
8046	138	mag wody	27	14
8047	26	architekt	18	144
8048	61	balista	52	26
8049	46	artylerzysta	153	42
8050	61	drwal	195	6
8051	138	piechur	148	79
8052	147	architekt	193	25
8053	134	konny lucznik	36	81
8054	169	robotnik	131	160
8055	46	artylerzysta	69	189
8056	40	pikinier	166	131
8057	9	balista	154	48
8058	102	piechur	25	77
8059	77	piechur	193	91
8060	101	goniec	146	35
8061	80	pikinier	82	131
8062	30	lucznik	148	135
8063	57	topornik	22	99
8064	127	kusznik	53	69
8065	162	mag wody	76	192
8066	56	robotnik	96	72
8067	153	konny lucznik	10	190
8068	189	pikinier	101	79
8069	64	pikinier	90	160
8070	130	ciemny elf	68	95
8071	176	mag ognia	172	16
8072	164	topornik	172	175
8073	139	kusznik	67	79
8074	123	pikinier	88	189
8075	110	elfi czarodziej	150	40
8076	72	katapulta	35	164
8077	24	pikinier	34	132
8078	96	architekt	7	22
8079	159	drwal	84	183
8080	76	drwal	187	10
8081	106	topornik	134	128
8082	199	mag wody	160	133
8083	69	lekki jezdziec	156	6
8084	167	balista	101	11
8085	64	lekki jezdziec	28	0
8086	144	balista	29	13
8087	194	balista	51	194
8088	72	piechur	23	83
8089	114	architekt	183	27
8090	71	topornik	28	171
8091	135	topornik	189	189
8092	189	konny lucznik	192	196
8093	174	kaplan	76	33
8094	128	pikinier	32	157
8095	42	pikinier	147	160
8096	193	robotnik	186	175
8097	127	mag powietrza	31	187
8098	52	pikinier	144	119
8099	191	pikinier	69	142
8100	29	robotnik	183	6
8101	113	pikinier	21	18
8102	53	kusznik	51	39
8103	37	kusznik	96	76
8104	188	lucznik	131	20
8105	124	lucznik	47	146
8106	186	kusznik	131	21
8107	160	drwal	73	106
8108	88	lucznik	75	79
8109	189	robotnik	44	78
8110	17	robotnik	170	98
8111	84	drwal	150	177
8112	76	robotnik	162	74
8113	130	balista	88	96
8114	123	pikinier	195	105
8115	20	robotnik	73	117
8116	96	zwiadowca	14	185
8117	70	zwiadowca	129	97
8118	119	robotnik	65	9
8119	45	topornik	85	101
8120	11	kusznik	169	176
8121	80	pikinier	33	123
8122	180	balista	193	196
8123	73	kusznik	175	83
8124	124	topornik	164	9
8125	117	pikinier	48	69
8126	143	artylerzysta	131	102
8127	35	robotnik	93	39
8128	160	kusznik	155	171
8129	30	ciemny elf	151	68
8130	32	kawalerzysta	103	102
8131	108	piechur	148	68
8132	18	architekt	159	14
8133	93	elfi czarodziej	58	89
8134	115	katapulta	152	159
8135	51	piechur	196	94
8136	73	piechur	13	161
8137	56	drwal	176	108
8138	200	mag powietrza	152	145
8139	12	pikinier	148	189
8140	158	topornik	168	57
8141	95	lucznik	118	199
8142	151	architekt	129	176
8143	79	pikinier	106	7
8144	70	kusznik	198	167
8145	166	balista	184	43
8146	128	lekki jezdziec	96	179
8147	178	piechur	83	86
8148	146	drwal	135	49
8149	88	pikinier	63	94
8150	80	kawalerzysta	26	175
8151	4	lucznik	129	84
8152	135	artylerzysta	180	90
8153	167	pikinier	128	158
8154	69	pikinier	155	163
8155	29	kusznik	153	68
8156	183	kusznik	156	198
8157	78	pikinier	156	146
8158	69	balista	153	105
8159	94	drwal	82	34
8160	36	topornik	45	7
8161	34	paladyn	19	146
8162	61	lucznik	191	101
8163	200	kusznik	156	112
8164	1	pikinier	168	39
8165	82	architekt	12	179
8166	38	drwal	61	177
8167	62	lucznik	193	125
8168	177	lucznik	166	167
8169	132	lucznik	139	131
8170	129	mag wody	22	117
8171	70	lucznik	19	187
8172	133	kawalerzysta	31	44
8173	190	balista	23	123
8174	167	architekt	108	24
8175	67	drwal	41	11
8176	102	kusznik	180	60
8177	58	ciemny elf	120	74
8178	140	kaplan	175	191
8179	16	drwal	114	3
8180	13	lucznik	140	72
8181	40	ciemny elf	175	186
8182	133	robotnik	42	131
8183	68	topornik	197	188
8184	54	piechur	28	60
8185	130	artylerzysta	41	119
8186	39	paladyn	136	161
8187	58	kusznik	184	6
8188	165	robotnik	171	140
8189	63	architekt	73	42
8190	82	robotnik	121	59
8191	145	kawalerzysta	160	67
8192	101	pikinier	96	94
8193	22	lucznik	99	30
8194	176	robotnik	50	175
8195	175	kawalerzysta	97	88
8196	173	drwal	108	67
8197	130	kusznik	113	61
8198	54	balista	27	164
8199	143	lucznik	82	131
8200	98	mag wody	94	59
8201	155	kawalerzysta	2	4
8202	21	kusznik	34	31
8203	147	lesny elf	1	170
8204	189	lekki jezdziec	48	71
8205	151	lekki jezdziec	13	43
8206	58	katapulta	58	15
8207	19	katapulta	194	153
8208	88	pikinier	85	150
8209	167	mag wody	72	179
8210	163	balista	47	131
8211	3	topornik	25	5
8212	119	paladyn	131	100
8213	77	artylerzysta	172	173
8214	3	topornik	98	19
8215	166	robotnik	176	20
8216	153	kawalerzysta	30	20
8217	172	topornik	61	70
8218	176	konny lucznik	84	95
8219	157	mag ognia	184	87
8220	18	pikinier	68	128
8221	61	pikinier	175	95
8222	125	zwiadowca	190	145
8223	37	lucznik	57	107
8224	34	piechur	153	39
8225	100	katapulta	42	43
8226	140	pikinier	62	103
8227	173	pikinier	29	154
8228	9	mag wody	122	145
8229	200	lekki jezdziec	182	71
8230	159	kawalerzysta	94	98
8231	125	robotnik	126	16
8232	66	mag ziemi	65	110
8233	147	topornik	155	68
8234	185	pikinier	123	67
8235	196	kawalerzysta	189	188
8236	129	lucznik	126	77
8237	182	topornik	32	153
8238	135	drwal	17	121
8239	76	lekki jezdziec	87	69
8240	181	pikinier	69	42
8241	107	piechur	21	188
8242	39	lekki jezdziec	100	167
8243	174	pikinier	167	55
8244	62	robotnik	38	48
8245	187	robotnik	159	137
8246	5	robotnik	185	84
8247	89	robotnik	96	121
8248	29	pikinier	41	15
8249	146	architekt	121	83
8250	104	drwal	30	153
8251	73	piechur	166	51
8252	99	pikinier	108	102
8253	24	robotnik	130	30
8254	66	topornik	139	140
8255	107	mag wody	52	164
8256	174	kaplan	152	191
8257	42	zwiadowca	142	92
8258	180	mag powietrza	140	59
8259	148	robotnik	82	146
8260	80	robotnik	168	188
8261	92	kawalerzysta	55	77
8262	101	lekki jezdziec	37	17
8263	65	topornik	192	98
8264	42	paladyn	43	4
8265	121	robotnik	67	118
8266	92	artylerzysta	77	155
8267	69	kawalerzysta	12	154
8268	141	balista	154	135
8269	111	piechur	181	96
8270	56	mag wody	129	119
8271	128	piechur	156	87
8272	197	kusznik	79	166
8273	132	topornik	185	158
8274	136	kawalerzysta	59	76
8275	138	topornik	34	189
8276	85	mag wody	106	134
8277	73	piechur	39	133
8278	3	katapulta	60	57
8279	67	balista	187	194
8280	58	robotnik	50	47
8281	94	robotnik	51	132
8282	91	kawalerzysta	78	47
8283	32	balista	168	136
8284	33	artylerzysta	57	148
8285	65	lucznik	18	165
8286	106	robotnik	12	129
8287	21	lesny elf	4	16
8288	124	robotnik	144	111
8289	188	paladyn	55	91
8290	93	balista	138	105
8291	198	piechur	13	89
8292	162	topornik	10	19
8293	56	piechur	84	58
8294	73	paladyn	16	79
8295	187	kusznik	73	181
8296	174	piechur	145	97
8297	64	architekt	132	192
8298	176	lucznik	128	152
8299	191	kawalerzysta	95	46
8300	68	topornik	34	75
8301	135	robotnik	186	34
8302	179	topornik	24	58
8303	96	robotnik	88	182
8304	161	pikinier	7	198
8305	74	robotnik	61	184
8306	165	kusznik	123	168
8307	7	robotnik	116	163
8308	65	lekki jezdziec	186	149
8309	46	kawalerzysta	33	36
8310	5	pikinier	193	191
8311	38	robotnik	0	98
8312	46	robotnik	14	182
8313	122	architekt	34	137
8314	124	wysoki elf-gwardzista	120	32
8315	33	kawalerzysta	181	163
8316	24	mag ziemi	124	173
8317	100	kaplan	166	135
8318	46	mag ziemi	173	111
8319	31	ciemny elf	131	150
8320	179	katapulta	178	49
8321	112	pikinier	103	23
8322	35	pikinier	79	155
8323	117	kawalerzysta	52	36
8324	130	piechur	74	46
8325	72	topornik	99	98
8326	186	balista	78	182
8327	51	topornik	199	101
8328	187	robotnik	192	156
8329	91	lucznik	95	24
8330	14	mag ognia	99	195
8331	183	robotnik	34	44
8332	62	balista	120	185
8333	152	balista	133	108
8334	18	robotnik	50	195
8335	15	katapulta	50	13
8336	100	robotnik	152	148
8337	32	lucznik	195	98
8338	196	drwal	9	33
8339	75	lucznik	184	51
8340	95	balista	93	114
8341	116	architekt	49	174
8342	132	topornik	95	115
8343	72	topornik	112	146
8344	175	piechur	54	62
8345	193	pikinier	56	57
8346	41	piechur	74	125
8347	87	lesny elf	40	175
8348	115	katapulta	69	196
8349	15	mag wody	71	10
8350	72	drwal	196	106
8351	25	robotnik	151	128
8352	83	lekki jezdziec	150	26
8353	54	mag ziemi	164	22
8354	95	drwal	89	89
8355	21	topornik	98	85
8356	112	lucznik	102	54
8357	88	lucznik	30	122
8358	130	topornik	126	152
8359	162	architekt	170	125
8360	173	lucznik	32	175
8361	171	robotnik	152	197
8362	153	piechur	100	99
8363	54	katapulta	53	88
8364	89	pikinier	161	156
8365	4	drwal	106	119
8366	180	lucznik	17	31
8367	96	robotnik	107	115
8368	176	architekt	163	116
8369	149	piechur	25	39
8370	54	topornik	161	97
8371	24	mag powietrza	165	65
8372	168	topornik	24	40
8373	26	piechur	67	59
8374	102	kawalerzysta	52	119
8375	130	lucznik	125	140
8376	167	balista	142	199
8377	3	artylerzysta	17	194
8378	96	kawalerzysta	134	164
8379	112	lekki jezdziec	193	57
8380	158	drwal	80	35
8381	56	mag powietrza	190	40
8382	152	robotnik	8	102
8383	108	robotnik	70	61
8384	62	lekki jezdziec	42	131
8385	121	drwal	114	40
8386	116	drwal	27	197
8387	52	piechur	155	50
8388	134	lucznik	122	124
8389	48	artylerzysta	97	141
8390	15	topornik	10	132
8391	198	kusznik	111	128
8392	14	lucznik	71	40
8393	111	pikinier	74	92
8394	31	lucznik	163	58
8395	130	kawalerzysta	67	36
8396	70	drwal	156	19
8397	177	robotnik	77	156
8398	29	katapulta	66	195
8399	152	topornik	12	124
8400	147	kawalerzysta	68	84
8401	133	lucznik	138	6
8402	73	kusznik	152	148
8403	35	topornik	193	63
8404	177	lekki jezdziec	99	167
8405	83	kawalerzysta	174	34
8406	193	piechur	106	80
8407	34	pikinier	2	103
8408	116	lucznik	158	0
8409	54	drwal	180	51
8410	170	pikinier	115	191
8411	115	elfi czarodziej	7	62
8412	48	mag ziemi	123	22
8413	99	katapulta	150	51
8414	184	ciemny elf	11	17
8415	155	kusznik	28	51
8416	10	piechur	41	122
8417	143	lekki jezdziec	123	137
8418	149	wysoki elf-gwardzista	153	57
8419	88	robotnik	131	91
8420	151	drwal	159	29
8421	39	robotnik	46	22
8422	52	robotnik	171	10
8423	118	kawalerzysta	135	167
8424	41	pikinier	23	75
8425	28	balista	24	71
8426	194	piechur	31	60
8427	122	lekki jezdziec	31	118
8428	136	paladyn	135	59
8429	171	zwiadowca	45	126
8430	193	lekki jezdziec	113	86
8431	9	katapulta	130	142
8432	9	balista	7	9
8433	144	lucznik	182	138
8434	121	zwiadowca	74	48
8435	92	artylerzysta	73	83
8436	129	kusznik	10	47
8437	42	lesny elf	74	103
8438	98	kawalerzysta	174	29
8439	58	drwal	189	35
8440	129	kawalerzysta	4	145
8441	11	lesny elf	87	27
8442	147	troll	119	71
8443	138	lesny elf	46	92
8444	64	goniec	167	145
8445	6	topornik	153	175
8446	17	zwiadowca	197	76
8447	92	kusznik	17	45
8448	51	lekki jezdziec	129	155
8449	87	drwal	187	93
8450	191	konny lucznik	157	187
8451	200	topornik	104	169
8452	183	robotnik	51	153
8453	134	smok	138	42
8454	73	piechur	40	100
8455	30	topornik	135	92
8456	23	balista	8	11
8457	60	goniec	13	101
8458	176	wysoki elf-gwardzista	36	187
8459	134	kawalerzysta	76	24
8460	179	pikinier	175	44
8461	35	lucznik	45	40
8462	54	balista	168	53
8463	70	robotnik	153	115
8464	15	pikinier	193	16
8465	177	mag ziemi	123	88
8466	38	katapulta	88	123
8467	196	drwal	102	64
8468	40	topornik	142	172
8469	131	katapulta	183	180
8470	137	balista	169	198
8471	101	piechur	144	158
8472	184	robotnik	127	33
8473	178	robotnik	113	133
8474	4	artylerzysta	156	31
8475	148	ciemny elf	102	162
8476	145	mag wody	96	101
8477	29	architekt	190	56
8478	26	wysoki elf-gwardzista	16	22
8479	107	zwiadowca	127	74
8480	76	drwal	36	123
8481	193	piechur	60	109
8482	89	lucznik	81	16
8483	12	drwal	184	163
8484	74	katapulta	121	110
8485	40	kusznik	129	112
8486	25	piechur	181	190
8487	97	mag powietrza	5	46
8488	39	robotnik	40	41
8489	170	piechur	148	14
8490	67	robotnik	115	17
8491	34	konny lucznik	71	107
8492	87	lucznik	34	149
8493	113	piechur	57	180
8494	73	kusznik	153	31
8495	56	topornik	64	145
8496	183	pikinier	114	62
8497	32	kawalerzysta	41	43
8498	195	kawalerzysta	130	110
8499	1	topornik	39	60
8500	168	pikinier	193	173
8501	162	paladyn	76	47
8502	89	pikinier	129	40
8503	181	robotnik	2	188
8504	136	lesny elf	81	146
8505	90	drwal	128	162
8506	123	architekt	25	160
8507	144	lucznik	164	100
8508	103	robotnik	134	33
8509	64	balista	44	131
8510	190	lucznik	124	182
8511	96	kusznik	86	180
8512	130	balista	184	189
8513	86	architekt	24	96
8514	26	zwiadowca	141	158
8515	95	robotnik	169	148
8516	167	robotnik	139	10
8517	179	topornik	154	151
8518	124	robotnik	25	108
8519	75	wysoki elf-gwardzista	33	151
8520	93	piechur	4	60
8521	65	balista	191	78
8522	36	drwal	146	76
8523	75	piechur	194	190
8524	89	mag ziemi	36	12
8525	133	lekki jezdziec	121	118
8526	35	architekt	36	117
8527	7	robotnik	67	124
8528	72	pikinier	127	148
8529	52	mag wody	107	73
8530	107	pikinier	96	37
8531	96	katapulta	22	89
8532	12	balista	180	56
8533	27	architekt	147	33
8534	87	pikinier	34	0
8535	182	lucznik	75	156
8536	78	robotnik	14	103
8537	24	kaplan	94	158
8538	127	kaplan	133	96
8539	103	lekki jezdziec	149	39
8540	117	pikinier	183	171
8541	168	piechur	93	18
8542	164	lucznik	106	173
8543	196	topornik	188	134
8544	82	artylerzysta	199	38
8545	93	mag wody	59	71
8546	176	pikinier	49	81
8547	77	kusznik	5	95
8548	135	robotnik	149	109
8549	155	robotnik	36	132
8550	181	pikinier	98	157
8551	180	topornik	61	167
8552	115	kawalerzysta	143	100
8553	187	kusznik	152	120
8554	8	kusznik	49	109
8555	27	kaplan	28	10
8556	151	wysoki elf-gwardzista	11	19
8557	114	pikinier	40	38
8558	138	kusznik	20	62
8559	158	pikinier	192	37
8560	152	pikinier	153	42
8561	188	drwal	15	88
8562	195	mag wody	175	188
8563	129	katapulta	15	119
8564	15	katapulta	112	174
8565	30	pikinier	49	81
8566	99	mag wody	49	123
8567	106	robotnik	43	33
8568	13	robotnik	7	11
8569	117	elfi czarodziej	136	10
8570	129	szpieg	153	55
8571	155	topornik	29	65
8572	145	kusznik	148	46
8573	130	lucznik	36	10
8574	195	topornik	56	191
8575	172	drwal	6	175
8576	38	topornik	125	107
8577	190	topornik	183	34
8578	164	robotnik	192	125
8579	37	piechur	110	113
8580	175	robotnik	2	30
8581	122	lekki jezdziec	76	94
8582	36	piechur	41	44
8583	168	wysoki elf-gwardzista	84	48
8584	193	robotnik	137	52
8585	46	robotnik	29	59
8586	179	lucznik	29	44
8587	178	paladyn	161	103
8588	121	topornik	48	131
8589	67	robotnik	147	116
8590	197	konny lucznik	131	77
8591	21	topornik	153	60
8592	19	konny lucznik	20	56
8593	159	pikinier	135	133
8594	17	robotnik	74	146
8595	86	ciemny elf	143	160
8596	41	pikinier	49	151
8597	20	lucznik	47	181
8598	108	piechur	126	123
8599	161	piechur	138	107
8600	134	pikinier	34	54
8601	63	mag ognia	168	156
8602	169	kusznik	2	43
8603	79	topornik	176	23
8604	61	drwal	34	189
8605	42	pikinier	168	83
8606	35	lekki jezdziec	51	107
8607	170	drwal	15	31
8608	109	pikinier	89	128
8609	47	robotnik	76	154
8610	56	elfi czarodziej	149	111
8611	131	kawalerzysta	59	127
8612	151	piechur	146	14
8613	197	piechur	157	158
8614	50	kusznik	150	197
8615	102	topornik	106	179
8616	132	robotnik	181	158
8617	152	kaplan	165	110
8618	111	piechur	88	179
8619	28	pikinier	126	71
8620	179	robotnik	188	117
8621	114	topornik	116	41
8622	149	robotnik	112	4
8623	30	piechur	53	42
8624	21	wysoki elf-gwardzista	106	68
8625	7	balista	87	15
8626	180	kusznik	1	27
8627	127	robotnik	153	62
8628	18	balista	21	163
8629	105	artylerzysta	181	83
8630	39	robotnik	183	100
8631	139	lucznik	57	38
8632	50	lucznik	176	54
8633	48	drwal	28	144
8634	73	topornik	10	4
8635	42	mag powietrza	112	121
8636	109	topornik	76	123
8637	163	drwal	71	71
8638	59	goniec	105	72
8639	175	artylerzysta	98	194
8640	122	kawalerzysta	14	174
8641	113	artylerzysta	74	86
8642	156	robotnik	87	35
8643	183	zwiadowca	75	62
8644	99	kawalerzysta	117	134
8645	103	robotnik	134	56
8646	128	piechur	171	176
8647	20	drwal	52	189
8648	25	lucznik	171	160
8649	93	piechur	17	52
8650	76	paladyn	30	151
8651	61	kawalerzysta	49	151
8652	113	piechur	102	77
8653	23	pikinier	102	9
8654	60	kaplan	199	150
8655	28	robotnik	95	163
8656	42	lucznik	6	59
8657	58	katapulta	96	0
8658	42	lucznik	185	68
8659	18	piechur	40	52
8660	94	piechur	154	28
8661	93	kusznik	125	155
8662	127	mag wody	70	162
8663	130	pikinier	102	108
8664	118	topornik	193	176
8665	52	mag ziemi	114	178
8666	132	zwiadowca	153	146
8667	138	robotnik	9	151
8668	126	piechur	147	27
8669	123	zwiadowca	182	192
8670	35	piechur	109	158
8671	69	mag ognia	103	21
8672	131	artylerzysta	44	182
8673	183	drwal	159	115
8674	20	lekki jezdziec	167	69
8675	128	mag ognia	102	166
8676	8	lucznik	142	151
8677	145	robotnik	23	82
8678	124	drwal	119	116
8679	176	kusznik	178	187
8680	163	piechur	70	9
8681	63	mag wody	31	94
8682	55	mag ziemi	86	116
8683	34	robotnik	32	180
8684	95	mag powietrza	38	17
8685	141	balista	153	125
8686	42	pikinier	176	193
8687	108	lekki jezdziec	141	120
8688	149	pikinier	189	93
8689	134	architekt	40	19
8690	77	mag ziemi	187	79
8691	90	piechur	8	157
8692	66	balista	40	4
8693	53	robotnik	20	185
8694	49	robotnik	22	105
8695	115	topornik	61	194
8696	50	drwal	22	188
8697	111	lucznik	199	112
8698	175	lekki jezdziec	71	171
8699	20	drwal	74	103
8700	77	lekki jezdziec	19	103
8701	103	kusznik	30	24
8702	142	pikinier	185	135
8703	133	piechur	24	47
8704	81	balista	60	154
