IdEwidencji;IdUcznia;Wejscie;Wyjscie
1382;209;2022-04-07 07:56:00;2022-04-07 14:56:00
1383;210;2022-04-07 07:56:00;2022-04-07 14:56:00
1384;253;2022-04-07 07:56:00;2022-04-07 14:56:00
1385;254;2022-04-07 07:56:00;2022-04-07 14:56:00
1386;323;2022-04-07 07:56:00;2022-04-07 14:56:00
1387;324;2022-04-07 07:56:00;2022-04-07 14:56:00
1388;355;2022-04-07 07:56:00;2022-04-07 14:56:00
1389;356;2022-04-07 07:56:00;2022-04-07 14:56:00
1390;110;2022-04-07 07:56:00;2022-04-07 15:16:00
1391;211;2022-04-07 07:56:00;2022-04-07 15:16:00
1392;255;2022-04-07 07:56:00;2022-04-07 15:16:00
1393;325;2022-04-07 07:56:00;2022-04-07 15:16:00
1394;357;2022-04-07 07:56:00;2022-04-07 15:16:00
1395;56;2022-04-07 07:56:00;2022-04-07 15:21:00
1396;207;2022-04-07 07:56:00;2022-04-07 15:21:00
1397;251;2022-04-07 07:56:00;2022-04-07 15:21:00
1398;321;2022-04-07 07:56:00;2022-04-07 15:21:00
1399;353;2022-04-07 07:56:00;2022-04-07 15:21:00
1400;46;2022-04-07 07:56:00;2022-04-07 15:26:00
1401;206;2022-04-07 07:56:00;2022-04-07 15:26:00
1402;250;2022-04-07 07:56:00;2022-04-07 15:26:00
1403;320;2022-04-07 07:56:00;2022-04-07 15:26:00
1404;352;2022-04-07 07:56:00;2022-04-07 15:26:00
1405;17;2022-04-07 07:56:00;2022-04-07 15:34:00
1406;205;2022-04-07 07:56:00;2022-04-07 15:34:00
1407;249;2022-04-07 07:56:00;2022-04-07 15:34:00
1408;319;2022-04-07 07:56:00;2022-04-07 15:34:00
1409;351;2022-04-07 07:56:00;2022-04-07 15:34:00
1410;90;2022-04-07 07:56:00;2022-04-07 15:40:00
1411;208;2022-04-07 07:56:00;2022-04-07 15:40:00
1412;252;2022-04-07 07:56:00;2022-04-07 15:40:00
1413;322;2022-04-07 07:56:00;2022-04-07 15:40:00
1414;354;2022-04-07 07:56:00;2022-04-07 15:40:00
1415;37;2022-04-07 07:57:00;2022-04-07 14:13:00
1416;212;2022-04-07 07:57:00;2022-04-07 14:13:00
1417;256;2022-04-07 07:57:00;2022-04-07 14:13:00
1418;326;2022-04-07 07:57:00;2022-04-07 14:13:00
1419;358;2022-04-07 07:57:00;2022-04-07 14:13:00
1420;10;2022-04-07 07:58:00;2022-04-07 14:41:00
1421;213;2022-04-07 07:58:00;2022-04-07 14:41:00
1422;257;2022-04-07 07:58:00;2022-04-07 14:41:00
1423;327;2022-04-07 07:58:00;2022-04-07 14:41:00
1424;359;2022-04-07 07:58:00;2022-04-07 14:41:00
1425;85;2022-04-07 07:58:00;2022-04-07 15:49:00
1426;214;2022-04-07 07:58:00;2022-04-07 15:49:00
1427;258;2022-04-07 07:58:00;2022-04-07 15:49:00
1428;328;2022-04-07 07:58:00;2022-04-07 15:49:00
1429;360;2022-04-07 07:58:00;2022-04-07 15:49:00
1430;74;2022-04-07 07:59:00;2022-04-07 14:24:00
1431;216;2022-04-07 07:59:00;2022-04-07 14:24:00
1432;260;2022-04-07 07:59:00;2022-04-07 14:24:00
1433;330;2022-04-07 07:59:00;2022-04-07 14:24:00
1434;362;2022-04-07 07:59:00;2022-04-07 14:24:00
1435;20;2022-04-07 07:59:00;2022-04-07 14:40:00
1436;215;2022-04-07 07:59:00;2022-04-07 14:40:00
1437;259;2022-04-07 07:59:00;2022-04-07 14:40:00
1438;329;2022-04-07 07:59:00;2022-04-07 14:40:00
1439;361;2022-04-07 07:59:00;2022-04-07 14:40:00
1440;107;2022-04-07 07:59:00;2022-04-07 15:46:00
1441;217;2022-04-07 07:59:00;2022-04-07 15:46:00
1442;261;2022-04-07 07:59:00;2022-04-07 15:46:00
1443;331;2022-04-07 07:59:00;2022-04-07 15:46:00
1444;363;2022-04-07 07:59:00;2022-04-07 15:46:00
1445;106;2022-04-07 08:00:00;2022-04-07 14:23:00
1446;219;2022-04-07 08:00:00;2022-04-07 14:23:00
1447;263;2022-04-07 08:00:00;2022-04-07 14:23:00
1448;333;2022-04-07 08:00:00;2022-04-07 14:23:00
1449;365;2022-04-07 08:00:00;2022-04-07 14:23:00
1450;114;2022-04-07 08:00:00;2022-04-07 14:25:00
1451;220;2022-04-07 08:00:00;2022-04-07 14:25:00
1452;264;2022-04-07 08:00:00;2022-04-07 14:25:00
1453;334;2022-04-07 08:00:00;2022-04-07 14:25:00
1454;366;2022-04-07 08:00:00;2022-04-07 14:25:00
1455;87;2022-04-07 08:00:00;2022-04-07 14:54:00
1456;218;2022-04-07 08:00:00;2022-04-07 14:54:00
1457;262;2022-04-07 08:00:00;2022-04-07 14:54:00
1458;332;2022-04-07 08:00:00;2022-04-07 14:54:00
1459;364;2022-04-07 08:00:00;2022-04-07 14:54:00
1460;41;2022-04-07 08:01:00;2022-04-07 14:44:00
1461;221;2022-04-07 08:01:00;2022-04-07 14:44:00
1462;265;2022-04-07 08:01:00;2022-04-07 14:44:00
1463;335;2022-04-07 08:01:00;2022-04-07 14:44:00
1464;367;2022-04-07 08:01:00;2022-04-07 14:44:00
1465;52;2022-04-07 08:04:00;2022-04-07 15:18:00
1466;222;2022-04-07 08:04:00;2022-04-07 15:18:00
1467;266;2022-04-07 08:04:00;2022-04-07 15:18:00
1468;336;2022-04-07 08:04:00;2022-04-07 15:18:00
1469;368;2022-04-07 08:04:00;2022-04-07 15:18:00
1470;76;2022-04-07 08:04:00;2022-04-07 15:57:00
1471;223;2022-04-07 08:04:00;2022-04-07 15:57:00
1472;267;2022-04-07 08:04:00;2022-04-07 15:57:00
1473;337;2022-04-07 08:04:00;2022-04-07 15:57:00
1474;369;2022-04-07 08:04:00;2022-04-07 15:57:00
1475;69;2022-04-07 08:05:00;2022-04-07 14:23:00
1476;226;2022-04-07 08:05:00;2022-04-07 14:23:00
1477;270;2022-04-07 08:05:00;2022-04-07 14:23:00
1478;340;2022-04-07 08:05:00;2022-04-07 14:23:00
1479;372;2022-04-07 08:05:00;2022-04-07 14:23:00
1480;54;2022-04-07 08:05:00;2022-04-07 15:44:00
1481;225;2022-04-07 08:05:00;2022-04-07 15:44:00
1482;269;2022-04-07 08:05:00;2022-04-07 15:44:00
1483;339;2022-04-07 08:05:00;2022-04-07 15:44:00
1484;371;2022-04-07 08:05:00;2022-04-07 15:44:00
1485;3;2022-04-07 08:05:00;2022-04-07 15:53:00
1486;224;2022-04-07 08:05:00;2022-04-07 15:53:00
1487;268;2022-04-07 08:05:00;2022-04-07 15:53:00
1488;338;2022-04-07 08:05:00;2022-04-07 15:53:00
1489;370;2022-04-07 08:05:00;2022-04-07 15:53:00
1490;28;2022-04-07 08:08:00;2022-04-07 14:47:00
1491;227;2022-04-07 08:08:00;2022-04-07 14:47:00
1492;271;2022-04-07 08:08:00;2022-04-07 14:47:00
1493;341;2022-04-07 08:08:00;2022-04-07 14:47:00
1494;373;2022-04-07 08:08:00;2022-04-07 14:47:00
1495;89;2022-04-07 08:10:00;2022-04-07 14:44:00
1496;228;2022-04-07 08:10:00;2022-04-07 14:44:00
1497;272;2022-04-07 08:10:00;2022-04-07 14:44:00
1498;342;2022-04-07 08:10:00;2022-04-07 14:44:00
1499;374;2022-04-07 08:10:00;2022-04-07 14:44:00
1500;68;2022-04-07 08:13:00;2022-04-07 15:59:00
1501;229;2022-04-07 08:13:00;2022-04-07 15:59:00
1502;273;2022-04-07 08:13:00;2022-04-07 15:59:00
1503;343;2022-04-07 08:13:00;2022-04-07 15:59:00
1504;375;2022-04-07 08:13:00;2022-04-07 15:59:00
1505;26;2022-04-07 08:16:00;2022-04-07 14:48:00
1506;230;2022-04-07 08:16:00;2022-04-07 14:48:00
1507;274;2022-04-07 08:16:00;2022-04-07 14:48:00
1508;376;2022-04-07 08:16:00;2022-04-07 14:48:00
1509;47;2022-04-07 08:16:00;2022-04-07 15:28:00
1510;6;2022-04-07 08:17:00;2022-04-07 15:41:00
1511;115;2022-04-07 08:17:00;2022-04-07 15:54:00
1512;120;2022-04-07 08:18:00;2022-04-07 14:11:00
1513;5;2022-04-07 08:19:00;2022-04-07 14:19:00
1514;51;2022-04-07 08:19:00;2022-04-07 14:50:00
1515;77;2022-04-07 08:20:00;2022-04-07 14:16:00
1516;118;2022-04-07 08:24:00;2022-04-07 14:49:00
1517;53;2022-04-07 08:24:00;2022-04-07 15:37:00
1518;80;2022-04-07 08:24:00;2022-04-07 15:40:00
1519;113;2022-04-07 08:25:00;2022-04-07 14:26:00
1520;72;2022-04-07 08:27:00;2022-04-07 15:30:00
1521;65;2022-04-07 08:28:00;2022-04-07 15:27:00
1522;48;2022-04-07 08:28:00;2022-04-07 15:47:00
1523;100;2022-04-07 08:30:00;2022-04-07 14:16:00
1524;71;2022-04-07 08:30:00;2022-04-07 15:15:00
1525;25;2022-04-07 08:30:00;2022-04-07 15:19:00
1526;4;2022-04-07 08:33:00;2022-04-07 15:19:00
1527;34;2022-04-07 08:34:00;2022-04-07 15:23:00
1528;83;2022-04-07 08:36:00;2022-04-07 15:37:00
1529;63;2022-04-07 08:37:00;2022-04-07 15:36:00
1530;35;2022-04-07 08:38:00;2022-04-07 14:42:00
1531;99;2022-04-07 08:38:00;2022-04-07 15:48:00
1532;112;2022-04-07 08:43:00;2022-04-07 15:56:00
1533;30;2022-04-07 08:47:00;2022-04-07 14:43:00
1534;70;2022-04-07 08:48:00;2022-04-07 14:11:00
1535;61;2022-04-07 08:49:00;2022-04-07 14:32:00
1536;42;2022-04-07 08:50:00;2022-04-07 14:13:00
1537;44;2022-04-07 08:50:00;2022-04-07 14:18:00
1538;27;2022-04-07 08:50:00;2022-04-07 14:20:00
1539;23;2022-04-07 08:52:00;2022-04-07 14:17:00
1540;62;2022-04-07 08:52:00;2022-04-07 15:23:00
1541;21;2022-04-07 08:53:00;2022-04-07 14:13:00
1542;40;2022-04-07 08:53:00;2022-04-07 14:36:00
1543;36;2022-04-07 08:56:00;2022-04-07 15:23:00
1544;24;2022-04-07 08:56:00;2022-04-07 15:25:00
1545;58;2022-04-07 08:57:00;2022-04-07 14:21:00
1546;101;2022-04-07 08:58:00;2022-04-07 14:52:00
1547;57;2022-04-07 08:58:00;2022-04-07 15:35:00
1548;103;2022-04-07 08:59:00;2022-04-07 15:13:00
1549;12;2022-04-07 08:59:00;2022-04-07 15:27:00
1550;43;2022-04-07 08:59:00;2022-04-07 15:37:00
1551;112;2022-04-08 07:01:00;2022-04-08 15:48:00
1552;119;2022-04-08 07:02:00;2022-04-08 14:16:00
1553;80;2022-04-08 07:04:00;2022-04-08 15:28:00
1554;74;2022-04-08 07:07:00;2022-04-08 14:35:00
1555;51;2022-04-08 07:11:00;2022-04-08 14:14:00
1556;94;2022-04-08 07:11:00;2022-04-08 14:26:00
1557;49;2022-04-08 07:12:00;2022-04-08 14:58:00
1558;15;2022-04-08 07:13:00;2022-04-08 14:29:00
1559;37;2022-04-08 07:15:00;2022-04-08 15:17:00
1560;65;2022-04-08 07:15:00;2022-04-08 15:56:00
1561;113;2022-04-08 07:16:00;2022-04-08 14:24:00
1562;72;2022-04-08 07:18:00;2022-04-08 15:30:00
1563;118;2022-04-08 07:19:00;2022-04-08 14:12:00
1564;120;2022-04-08 07:19:00;2022-04-08 15:38:00
1565;93;2022-04-08 07:20:00;2022-04-08 14:24:00
1566;18;2022-04-08 07:20:00;2022-04-08 14:52:00
1567;70;2022-04-08 07:22:00;2022-04-08 15:51:00
1568;78;2022-04-08 07:26:00;2022-04-08 14:13:00
1569;117;2022-04-08 07:27:00;2022-04-08 14:57:00
1570;55;2022-04-08 07:27:00;2022-04-08 15:17:00
1571;48;2022-04-08 07:28:00;2022-04-08 15:25:00
1572;66;2022-04-08 07:29:00;2022-04-08 14:13:00
1573;95;2022-04-08 07:30:00;2022-04-08 14:12:00
1574;35;2022-04-08 07:31:00;2022-04-08 15:27:00
1575;77;2022-04-08 07:32:00;2022-04-08 14:47:00
1576;104;2022-04-08 07:32:00;2022-04-08 14:52:00
1577;267;2022-04-08 07:32:00;2022-04-08 14:52:00
1578;306;2022-04-08 07:32:00;2022-04-08 14:52:00
1579;391;2022-04-08 07:32:00;2022-04-08 14:52:00
1580;398;2022-04-08 07:32:00;2022-04-08 14:52:00
1581;79;2022-04-08 07:37:00;2022-04-08 14:16:00
1582;269;2022-04-08 07:37:00;2022-04-08 14:16:00
1583;308;2022-04-08 07:37:00;2022-04-08 14:16:00
1584;393;2022-04-08 07:37:00;2022-04-08 14:16:00
1585;400;2022-04-08 07:37:00;2022-04-08 14:16:00
1586;20;2022-04-08 07:37:00;2022-04-08 15:38:00
1587;268;2022-04-08 07:37:00;2022-04-08 15:38:00
1588;307;2022-04-08 07:37:00;2022-04-08 15:38:00
1589;392;2022-04-08 07:37:00;2022-04-08 15:38:00
1590;399;2022-04-08 07:37:00;2022-04-08 15:38:00
1591;4;2022-04-08 07:38:00;2022-04-08 14:21:00
1592;270;2022-04-08 07:38:00;2022-04-08 14:21:00
1593;309;2022-04-08 07:38:00;2022-04-08 14:21:00
1594;36;2022-04-08 07:38:00;2022-04-08 15:14:00
1595;271;2022-04-08 07:38:00;2022-04-08 15:14:00
1596;310;2022-04-08 07:38:00;2022-04-08 15:14:00
1597;76;2022-04-08 07:40:00;2022-04-08 14:10:00
1598;272;2022-04-08 07:40:00;2022-04-08 14:10:00
1599;311;2022-04-08 07:40:00;2022-04-08 14:10:00
1600;26;2022-04-08 07:42:00;2022-04-08 14:56:00
1601;273;2022-04-08 07:42:00;2022-04-08 14:56:00
1602;312;2022-04-08 07:42:00;2022-04-08 14:56:00
1603;33;2022-04-08 07:43:00;2022-04-08 15:19:00
1604;274;2022-04-08 07:43:00;2022-04-08 15:19:00
1605;313;2022-04-08 07:43:00;2022-04-08 15:19:00
1606;75;2022-04-08 07:44:00;2022-04-08 15:35:00
1607;275;2022-04-08 07:44:00;2022-04-08 15:35:00
1608;314;2022-04-08 07:44:00;2022-04-08 15:35:00
1609;92;2022-04-08 07:44:00;2022-04-08 15:49:00
1610;276;2022-04-08 07:44:00;2022-04-08 15:49:00
1611;315;2022-04-08 07:44:00;2022-04-08 15:49:00
1612;56;2022-04-08 07:45:00;2022-04-08 14:43:00
1613;277;2022-04-08 07:45:00;2022-04-08 14:43:00
1614;316;2022-04-08 07:45:00;2022-04-08 14:43:00
1615;83;2022-04-08 07:45:00;2022-04-08 15:22:00
1616;278;2022-04-08 07:45:00;2022-04-08 15:22:00
1617;317;2022-04-08 07:45:00;2022-04-08 15:22:00
1618;59;2022-04-08 07:47:00;2022-04-08 14:33:00
1619;280;2022-04-08 07:47:00;2022-04-08 14:33:00
1620;319;2022-04-08 07:47:00;2022-04-08 14:33:00
1621;106;2022-04-08 07:47:00;2022-04-08 15:13:00
1622;281;2022-04-08 07:47:00;2022-04-08 15:13:00
1623;320;2022-04-08 07:47:00;2022-04-08 15:13:00
1624;43;2022-04-08 07:47:00;2022-04-08 15:54:00
1625;279;2022-04-08 07:47:00;2022-04-08 15:54:00
1626;318;2022-04-08 07:47:00;2022-04-08 15:54:00
1627;23;2022-04-08 07:48:00;2022-04-08 15:36:00
1628;282;2022-04-08 07:48:00;2022-04-08 15:36:00
1629;321;2022-04-08 07:48:00;2022-04-08 15:36:00
1630;38;2022-04-08 07:51:00;2022-04-08 14:33:00
1631;283;2022-04-08 07:51:00;2022-04-08 14:33:00
1632;322;2022-04-08 07:51:00;2022-04-08 14:33:00
1633;101;2022-04-08 07:51:00;2022-04-08 14:59:00
1634;286;2022-04-08 07:51:00;2022-04-08 14:59:00
1635;325;2022-04-08 07:51:00;2022-04-08 14:59:00
1636;54;2022-04-08 07:51:00;2022-04-08 15:12:00
1637;284;2022-04-08 07:51:00;2022-04-08 15:12:00
1638;323;2022-04-08 07:51:00;2022-04-08 15:12:00
1639;97;2022-04-08 07:51:00;2022-04-08 15:18:00
1640;285;2022-04-08 07:51:00;2022-04-08 15:18:00
1641;324;2022-04-08 07:51:00;2022-04-08 15:18:00
1642;91;2022-04-08 07:52:00;2022-04-08 14:39:00
1643;289;2022-04-08 07:52:00;2022-04-08 14:39:00
1644;328;2022-04-08 07:52:00;2022-04-08 14:39:00
1645;13;2022-04-08 07:52:00;2022-04-08 15:31:00
1646;287;2022-04-08 07:52:00;2022-04-08 15:31:00
1647;326;2022-04-08 07:52:00;2022-04-08 15:31:00
1648;44;2022-04-08 07:52:00;2022-04-08 15:44:00
1649;288;2022-04-08 07:52:00;2022-04-08 15:44:00
1650;327;2022-04-08 07:52:00;2022-04-08 15:44:00
1651;62;2022-04-08 07:53:00;2022-04-08 15:58:00
1652;290;2022-04-08 07:53:00;2022-04-08 15:58:00
1653;329;2022-04-08 07:53:00;2022-04-08 15:58:00
1654;19;2022-04-08 07:54:00;2022-04-08 14:14:00
1655;291;2022-04-08 07:54:00;2022-04-08 14:14:00
1656;330;2022-04-08 07:54:00;2022-04-08 14:14:00
1657;41;2022-04-08 07:55:00;2022-04-08 15:26:00
1658;292;2022-04-08 07:55:00;2022-04-08 15:26:00
1659;331;2022-04-08 07:55:00;2022-04-08 15:26:00
1660;63;2022-04-08 07:56:00;2022-04-08 14:41:00
1661;293;2022-04-08 07:56:00;2022-04-08 14:41:00
1662;332;2022-04-08 07:56:00;2022-04-08 14:41:00
1663;73;2022-04-08 07:57:00;2022-04-08 14:55:00
1664;294;2022-04-08 07:57:00;2022-04-08 14:55:00
1665;333;2022-04-08 07:57:00;2022-04-08 14:55:00
1666;102;2022-04-08 07:57:00;2022-04-08 15:12:00
1667;295;2022-04-08 07:57:00;2022-04-08 15:12:00
1668;334;2022-04-08 07:57:00;2022-04-08 15:12:00
1669;89;2022-04-08 07:58:00;2022-04-08 14:22:00
1670;297;2022-04-08 07:58:00;2022-04-08 14:22:00
1671;336;2022-04-08 07:58:00;2022-04-08 14:22:00
1672;21;2022-04-08 07:58:00;2022-04-08 15:43:00
1673;296;2022-04-08 07:58:00;2022-04-08 15:43:00
1674;335;2022-04-08 07:58:00;2022-04-08 15:43:00
1675;85;2022-04-08 08:00:00;2022-04-08 15:53:00
1676;298;2022-04-08 08:00:00;2022-04-08 15:53:00
1677;337;2022-04-08 08:00:00;2022-04-08 15:53:00
1678;100;2022-04-08 08:01:00;2022-04-08 15:55:00
1679;299;2022-04-08 08:01:00;2022-04-08 15:55:00
1680;338;2022-04-08 08:01:00;2022-04-08 15:55:00
1681;67;2022-04-08 08:02:00;2022-04-08 15:45:00
1682;300;2022-04-08 08:02:00;2022-04-08 15:45:00
1683;339;2022-04-08 08:02:00;2022-04-08 15:45:00
1684;47;2022-04-08 08:03:00;2022-04-08 14:13:00
1685;301;2022-04-08 08:03:00;2022-04-08 14:13:00
1686;340;2022-04-08 08:03:00;2022-04-08 14:13:00
1687;105;2022-04-08 08:09:00;2022-04-08 15:28:00
1688;302;2022-04-08 08:09:00;2022-04-08 15:28:00
1689;341;2022-04-08 08:09:00;2022-04-08 15:28:00
1690;115;2022-04-08 08:09:00;2022-04-08 15:59:00
1691;303;2022-04-08 08:09:00;2022-04-08 15:59:00
1692;342;2022-04-08 08:09:00;2022-04-08 15:59:00
1693;27;2022-04-08 08:12:00;2022-04-08 14:44:00
1694;304;2022-04-08 08:12:00;2022-04-08 14:44:00
1695;343;2022-04-08 08:12:00;2022-04-08 14:44:00
1696;31;2022-04-08 08:13:00;2022-04-08 14:27:00
1697;305;2022-04-08 08:13:00;2022-04-08 14:27:00
1698;344;2022-04-08 08:13:00;2022-04-08 14:27:00
1699;107;2022-04-08 08:14:00;2022-04-08 15:11:00
1700;10;2022-04-08 08:16:00;2022-04-08 14:36:00
1701;69;2022-04-08 08:17:00;2022-04-08 15:22:00
1702;60;2022-04-08 08:17:00;2022-04-08 15:30:00
1703;1;2022-04-08 08:20:00;2022-04-08 14:55:00
1704;61;2022-04-08 08:22:00;2022-04-08 14:35:00
1705;14;2022-04-08 08:22:00;2022-04-08 15:27:00
1706;86;2022-04-08 08:22:00;2022-04-08 15:37:00
1707;3;2022-04-08 08:25:00;2022-04-08 14:36:00
1708;2;2022-04-08 08:26:00;2022-04-08 15:51:00
1709;45;2022-04-08 08:26:00;2022-04-08 15:53:00
1710;121;2022-04-08 08:26:00;2022-04-08 15:53:00
1711;155;2022-04-08 08:26:00;2022-04-08 15:53:00
1712;221;2022-04-08 08:26:00;2022-04-08 15:53:00
1713;260;2022-04-08 08:26:00;2022-04-08 15:53:00
1714;345;2022-04-08 08:26:00;2022-04-08 15:53:00
1715;384;2022-04-08 08:26:00;2022-04-08 15:53:00
1716;58;2022-04-08 08:27:00;2022-04-08 15:38:00
1717;122;2022-04-08 08:27:00;2022-04-08 15:38:00
1718;156;2022-04-08 08:27:00;2022-04-08 15:38:00
1719;222;2022-04-08 08:27:00;2022-04-08 15:38:00
1720;261;2022-04-08 08:27:00;2022-04-08 15:38:00
1721;346;2022-04-08 08:27:00;2022-04-08 15:38:00
1722;385;2022-04-08 08:27:00;2022-04-08 15:38:00
1723;98;2022-04-08 08:28:00;2022-04-08 15:48:00
1724;123;2022-04-08 08:28:00;2022-04-08 15:48:00
1725;157;2022-04-08 08:28:00;2022-04-08 15:48:00
1726;223;2022-04-08 08:28:00;2022-04-08 15:48:00
1727;262;2022-04-08 08:28:00;2022-04-08 15:48:00
1728;347;2022-04-08 08:28:00;2022-04-08 15:48:00
1729;386;2022-04-08 08:28:00;2022-04-08 15:48:00
1730;8;2022-04-08 08:32:00;2022-04-08 15:17:00
1731;124;2022-04-08 08:32:00;2022-04-08 15:17:00
1732;158;2022-04-08 08:32:00;2022-04-08 15:17:00
1733;224;2022-04-08 08:32:00;2022-04-08 15:17:00
1734;263;2022-04-08 08:32:00;2022-04-08 15:17:00
1735;348;2022-04-08 08:32:00;2022-04-08 15:17:00
1736;387;2022-04-08 08:32:00;2022-04-08 15:17:00
1737;394;2022-04-08 08:32:00;2022-04-08 15:17:00
1738;81;2022-04-08 08:32:00;2022-04-08 15:29:00
1739;125;2022-04-08 08:32:00;2022-04-08 15:29:00
1740;159;2022-04-08 08:32:00;2022-04-08 15:29:00
1741;225;2022-04-08 08:32:00;2022-04-08 15:29:00
1742;264;2022-04-08 08:32:00;2022-04-08 15:29:00
1743;349;2022-04-08 08:32:00;2022-04-08 15:29:00
1744;388;2022-04-08 08:32:00;2022-04-08 15:29:00
1745;395;2022-04-08 08:32:00;2022-04-08 15:29:00
1746;28;2022-04-08 08:34:00;2022-04-08 15:18:00
1747;126;2022-04-08 08:34:00;2022-04-08 15:18:00
1748;160;2022-04-08 08:34:00;2022-04-08 15:18:00
1749;189;2022-04-08 08:34:00;2022-04-08 15:18:00
1750;226;2022-04-08 08:34:00;2022-04-08 15:18:00
1751;228;2022-04-08 08:34:00;2022-04-08 15:18:00
1752;265;2022-04-08 08:34:00;2022-04-08 15:18:00
1753;350;2022-04-08 08:34:00;2022-04-08 15:18:00
1754;352;2022-04-08 08:34:00;2022-04-08 15:18:00
1755;389;2022-04-08 08:34:00;2022-04-08 15:18:00
1756;396;2022-04-08 08:34:00;2022-04-08 15:18:00
1757;68;2022-04-08 08:35:00;2022-04-08 15:21:00
1758;127;2022-04-08 08:35:00;2022-04-08 15:21:00
1759;161;2022-04-08 08:35:00;2022-04-08 15:21:00
1760;190;2022-04-08 08:35:00;2022-04-08 15:21:00
1761;227;2022-04-08 08:35:00;2022-04-08 15:21:00
1762;229;2022-04-08 08:35:00;2022-04-08 15:21:00
1763;266;2022-04-08 08:35:00;2022-04-08 15:21:00
1764;351;2022-04-08 08:35:00;2022-04-08 15:21:00
1765;353;2022-04-08 08:35:00;2022-04-08 15:21:00
1766;390;2022-04-08 08:35:00;2022-04-08 15:21:00
1767;397;2022-04-08 08:35:00;2022-04-08 15:21:00
1768;46;2022-04-08 08:36:00;2022-04-08 15:12:00
1769;128;2022-04-08 08:36:00;2022-04-08 15:12:00
1770;162;2022-04-08 08:36:00;2022-04-08 15:12:00
1771;191;2022-04-08 08:36:00;2022-04-08 15:12:00
1772;230;2022-04-08 08:36:00;2022-04-08 15:12:00
1773;354;2022-04-08 08:36:00;2022-04-08 15:12:00
1774;42;2022-04-08 08:38:00;2022-04-08 15:59:00
1775;129;2022-04-08 08:38:00;2022-04-08 15:59:00
1776;163;2022-04-08 08:38:00;2022-04-08 15:59:00
1777;192;2022-04-08 08:38:00;2022-04-08 15:59:00
1778;231;2022-04-08 08:38:00;2022-04-08 15:59:00
1779;355;2022-04-08 08:38:00;2022-04-08 15:59:00
1780;25;2022-04-08 08:39:00;2022-04-08 14:43:00
1781;130;2022-04-08 08:39:00;2022-04-08 14:43:00
1782;164;2022-04-08 08:39:00;2022-04-08 14:43:00
1783;193;2022-04-08 08:39:00;2022-04-08 14:43:00
1784;232;2022-04-08 08:39:00;2022-04-08 14:43:00
1785;356;2022-04-08 08:39:00;2022-04-08 14:43:00
1786;116;2022-04-08 08:40:00;2022-04-08 15:10:00
1787;132;2022-04-08 08:40:00;2022-04-08 15:10:00
1788;166;2022-04-08 08:40:00;2022-04-08 15:10:00
1789;195;2022-04-08 08:40:00;2022-04-08 15:10:00
1790;234;2022-04-08 08:40:00;2022-04-08 15:10:00
1791;358;2022-04-08 08:40:00;2022-04-08 15:10:00
1792;88;2022-04-08 08:40:00;2022-04-08 15:22:00
1793;131;2022-04-08 08:40:00;2022-04-08 15:22:00
1794;165;2022-04-08 08:40:00;2022-04-08 15:22:00
1795;194;2022-04-08 08:40:00;2022-04-08 15:22:00
1796;233;2022-04-08 08:40:00;2022-04-08 15:22:00
1797;357;2022-04-08 08:40:00;2022-04-08 15:22:00
1798;5;2022-04-08 08:41:00;2022-04-08 14:18:00
1799;133;2022-04-08 08:41:00;2022-04-08 14:18:00
1800;167;2022-04-08 08:41:00;2022-04-08 14:18:00
1801;196;2022-04-08 08:41:00;2022-04-08 14:18:00
1802;235;2022-04-08 08:41:00;2022-04-08 14:18:00
1803;359;2022-04-08 08:41:00;2022-04-08 14:18:00
1804;111;2022-04-08 08:41:00;2022-04-08 14:37:00
1805;134;2022-04-08 08:41:00;2022-04-08 14:37:00
1806;168;2022-04-08 08:41:00;2022-04-08 14:37:00
1807;197;2022-04-08 08:41:00;2022-04-08 14:37:00
1808;236;2022-04-08 08:41:00;2022-04-08 14:37:00
1809;360;2022-04-08 08:41:00;2022-04-08 14:37:00
1810;110;2022-04-08 08:42:00;2022-04-08 14:12:00
1811;137;2022-04-08 08:42:00;2022-04-08 14:12:00
1812;171;2022-04-08 08:42:00;2022-04-08 14:12:00
1813;200;2022-04-08 08:42:00;2022-04-08 14:12:00
1814;239;2022-04-08 08:42:00;2022-04-08 14:12:00
1815;363;2022-04-08 08:42:00;2022-04-08 14:12:00
1816;7;2022-04-08 08:42:00;2022-04-08 14:45:00
1817;135;2022-04-08 08:42:00;2022-04-08 14:45:00
1818;169;2022-04-08 08:42:00;2022-04-08 14:45:00
1819;198;2022-04-08 08:42:00;2022-04-08 14:45:00
1820;237;2022-04-08 08:42:00;2022-04-08 14:45:00
1821;361;2022-04-08 08:42:00;2022-04-08 14:45:00
1822;87;2022-04-08 08:42:00;2022-04-08 15:31:00
1823;136;2022-04-08 08:42:00;2022-04-08 15:31:00
1824;170;2022-04-08 08:42:00;2022-04-08 15:31:00
1825;199;2022-04-08 08:42:00;2022-04-08 15:31:00
1826;238;2022-04-08 08:42:00;2022-04-08 15:31:00
1827;362;2022-04-08 08:42:00;2022-04-08 15:31:00
1828;82;2022-04-08 08:44:00;2022-04-08 15:38:00
1829;138;2022-04-08 08:44:00;2022-04-08 15:38:00
1830;172;2022-04-08 08:44:00;2022-04-08 15:38:00
1831;201;2022-04-08 08:44:00;2022-04-08 15:38:00
